id,roundId,easting,northing,depotId,dayId
3507,3_2,531236.014,179388.4169,4,2
3510,5_2,533890.2473,180387.294,2,2
3511,4_2,532278.0847,180883.3632,1,2
3513,5_2,532933.4036,180951.8063,2,2
3514,7_2,531518.9212,180471.2094,4,2
3515,7_2,531727.6372,180031.2982,4,2
3517,2_2,533670.2407,181403.5124,3,2
3518,6_2,532617.7002,179759.4327,3,2
3519,4_2,531973.7561,181619.3763,1,2
3520,2_2,533859.6419,181723.4553,3,2
3521,4_2,532568.6405,180999.7127,1,2
3522,6_2,532282.0632,179895.4546,3,2
3524,3_2,531547.1441,179532.1294,4,2
3525,4_2,532055.329,180973.778,1,2
3526,4_2,532761.1145,181028.2293,1,2
3527,6_2,532241.3197,179524.497,3,2
3528,0_2,531521.079,181286.4988,1,2
3529,2_2,533152.4451,181920.0589,3,2
3531,0_2,530747.9656,181481.8637,1,2
3532,6_2,532443.7044,179279.4277,3,2
3534,1_2,533298.335,179439.1085,2,2
3537,3_2,530840.2927,179549.8093,4,2
3538,6_2,531849.5873,179601.809,3,2
3540,3_2,531087.6275,179664.7157,4,2
3541,1_2,533812.4998,179930.0422,2,2
3542,7_2,531654.7271,180211.4704,4,2
3543,5_2,533631.2751,180849.8366,2,2
3544,4_2,532150.2993,181320.6689,1,2
3545,4_2,532778.4908,180813.8801,1,2
3546,7_2,531597.3321,179972.3905,4,2
3547,1_2,533419.9273,179385.3947,2,2
3548,0_2,530898.4652,181308.0562,1,2
3549,5_2,533772.1755,181119.5071,2,2
3550,6_2,532378.1686,180142.3074,3,2
3551,4_2,532835.6187,181671.3667,1,2
3552,1_2,533353.8636,179402.6559,2,2
3553,0_2,531417.1105,180936.9475,1,2
3554,2_2,533951.5825,181724.3541,3,2
3555,1_2,533814.6432,179783.31,2,2
3556,1_2,533265.5647,179562.5399,2,2
3557,3_2,531010.7625,179345.1335,4,2
3558,6_2,532995.5873,180178.9688,3,2
3559,2_2,533213.9411,181738.9196,3,2
3560,1_2,533599.4846,179398.5129,2,2
3561,4_2,532430.1977,181806.0305,1,2
3562,1_2,534055.7429,179550.7483,2,2
3563,3_2,530806.9707,180248.9586,4,2
3565,6_2,532853.4471,180029.1579,3,2
3566,3_2,531743.7559,179205.717,4,2
3567,6_2,532264.8809,179312.453,3,2
3568,2_2,533778.5913,181794.5266,3,2
3570,0_2,530840.2989,181506.5827,1,2
3571,7_2,532020.2423,179986.0934,4,2
3572,2_2,533027.3263,181877.4994,3,2
3574,1_2,533742.6967,179729.0083,2,2
3575,5_2,533816.8761,180958.9745,2,2
3576,3_2,530727.8378,179542.8391,4,2
3578,6_2,532823.2365,179729.4775,3,2
3579,1_2,533812.1312,179731.0902,2,2
3580,3_2,530906.2524,180146.2981,4,2
3581,4_2,532206.8544,181242.7585,1,2
3582,6_2,532895.1113,179934.2743,3,2
3584,0_2,531446.2977,181580.194,1,2
3585,7_2,531811.1215,180354.1366,4,2
3586,5_2,533352.2823,181059.9844,2,2
3587,1_2,533894.553,179375.6719,2,2
3588,3_2,530880.8925,179679.6113,4,2
3589,3_2,531430.2232,179351.0427,4,2
3590,1_2,533333.1142,179956.7189,2,2
3591,5_2,533629.7783,180536.3929,2,2
3592,4_2,531752.5941,180960.3353,1,2
3593,6_2,532432.3308,180065.9393,3,2
3594,3_2,530767.0678,179547.1583,4,2
3595,7_2,531529.6254,180041.0123,4,2
3596,0_2,531447.3009,181278.252,1,2
3597,2_2,533637.1202,181337.9512,3,2
3598,4_2,531920.1674,181698.6894,1,2
3599,2_2,533722.4092,181444.4393,3,2
3600,7_2,531185.6531,180460.6958,4,2
3602,3_2,530782.7049,179626.7254,4,2
3603,2_2,533247.4096,181650.6361,3,2
3604,6_2,532561.9345,179742.1028,3,2
3605,3_2,530716.6639,179812.6196,4,2
3606,2_2,533980.6756,181672.4228,3,2
3607,0_2,531319.9968,181288.9424,1,2
3608,4_2,532528.7274,181744.0292,1,2
3609,2_2,533328.8867,181402.5573,3,2
3610,2_2,533526.3628,181694.5464,3,2
3611,7_2,531043.995,180210.6204,4,2
3615,5_2,533491.5272,180602.9758,2,2
3616,4_2,532668.1665,180958.1719,1,2
3617,6_2,532608.4447,179472.0263,3,2
3618,4_2,532080.9899,181428.1147,1,2
3619,1_2,533545.4463,179202.4974,2,2
3620,4_2,531952.789,181867.9454,1,2
3621,1_2,533248.5247,179548.7125,2,2
3622,0_2,531141.6564,181986.4978,1,2
3623,3_2,531019.6378,179784.6602,4,2
3624,2_2,533723.1166,181381.7636,3,2
3625,5_2,534083.0741,180432.5016,2,2
3626,0_2,530805.2601,181238.3776,1,2
3627,5_2,533154.6986,180718.5826,2,2
3628,4_2,532726.4196,181195.7887,1,2
3629,3_2,531044.1213,179199.3917,4,2
3630,0_2,530758.358,181500.2865,1,2
3631,6_2,532955.4745,179697.5254,3,2
3632,2_2,534010.9734,181399.729,3,2
3633,4_2,532033.7881,181662.9511,1,2
3634,5_2,533886.2009,180671.4847,2,2
3635,7_2,531491.7108,180394.3657,4,2
3636,0_2,531414.4429,180959.3019,1,2
3637,6_2,532759.2378,179548.2062,3,2
3638,1_2,533264.5807,179814.4307,2,2
3639,3_2,530702.3504,179837.3744,4,2
3640,2_2,533623.5036,181937.662,3,2
3641,2_2,533806.1261,181379.4494,3,2
3642,1_2,533627.4148,179801.2403,2,2
3643,1_2,533043.2095,179994.1289,2,2
3644,2_2,533070.9353,181289.0731,3,2
3645,4_2,532302.9824,180919.7564,1,2
3646,0_2,530740.3702,181052.0363,1,2
3649,6_2,532912.9619,179813.968,3,2
3651,5_2,533547.7459,180740.9034,2,2
3652,1_2,533624.8942,180022.3866,2,2
3653,1_2,533619.6295,179953.7215,2,2
3655,7_2,531272.2758,180431.0897,4,2
3656,4_2,531801.7214,181470.2605,1,2
3657,3_2,530879.5857,180082.865,4,2
3658,3_2,530861.0823,179980.8853,4,2
3659,0_2,530677.4944,181638.803,1,2
3660,4_2,532432.6451,181048.6024,1,2
3661,0_2,531305.1756,181081.9718,1,2
3662,6_2,532105.3149,179346.2679,3,2
3663,4_2,532253.3599,181905.012,1,2
3665,6_2,532903.391,179531.8848,3,2
3666,1_2,533895.5577,179272.2727,2,2
3668,2_2,533633.4884,181901.8024,3,2
3669,6_2,532742.7766,179643.98,3,2
3670,4_2,532236.5926,180974.0146,1,2
3671,4_2,532033.3835,181250.211,1,2
3672,5_2,533987.4846,180299.8123,2,2
3673,6_2,532286.9513,179339.3792,3,2
3674,1_2,533613.4824,180098.2129,2,2
3675,0_2,531275.8767,181639.1825,1,2
3676,5_2,533584.1172,180632.9288,2,2
3677,4_2,532440.3048,181994.4844,1,2
3679,1_2,533290.6479,179641.0063,2,2
3680,2_2,533030.847,181769.7313,3,2
3681,1_2,533733.5725,179522.9746,2,2
3682,1_2,533618.9298,179287.1613,2,2
3683,0_2,530699.5148,181842.5631,1,2
3684,1_2,533632.0987,179710.2384,2,2
3685,1_2,533068.3234,179684.1194,2,2
3686,0_2,531248.2117,181812.728,1,2
3688,3_2,531448.9872,179769.7483,4,2
3689,6_2,532766.2993,180065.617,3,2
3690,7_2,531405.7232,180036.0591,4,2
3691,4_2,532559.3781,180889.8203,1,2
3693,0_2,531440.9157,181625.8398,1,2
3694,2_2,533397.1503,181589.7122,3,2
3695,4_2,532300.6312,181731.1784,1,2
3696,6_2,532583.6364,180182.5503,3,2
3697,7_2,531248.0929,180115.4393,4,2
3698,3_2,531539.9014,179537.6158,4,2
3699,5_2,533373.1593,180854.0466,2,2
3700,6_2,531997.1407,179267.8692,3,2
3704,6_2,532183.5533,179400.1914,3,2
3705,7_2,531648.5389,179883.8881,4,2
3707,6_2,532260.6737,179462.0584,3,2
3708,2_2,533166.8451,181585.1623,3,2
3709,0_2,531294.5338,181401.9025,1,2
3710,6_2,532652.2524,179577.2832,3,2
3711,7_2,531290.1516,180465.0168,4,2
3712,5_2,533166.4803,180811.8596,2,2
3713,6_2,532941.8736,179665.5626,3,2
3715,6_2,532645.3842,179377.7181,3,2
3716,4_2,532262.199,181887.5583,1,2
3717,5_2,533388.4685,181207.1847,2,2
3718,4_2,531935.3383,181991.6792,1,2
3721,0_2,530712.3858,181301.0802,1,2
3722,6_2,532732.7068,179494.3601,3,2
3723,7_2,531656.7217,180345.2085,4,2
3724,2_2,532894.4721,181499.7564,3,2
3725,4_2,532771.9325,181633.4111,1,2
3726,6_2,532369.9373,179947.1794,3,2
3727,5_2,533793.6498,180817.5494,2,2
3728,0_2,531265.0943,181355.2941,1,2
3731,2_2,534057.2282,181552.3874,3,2
3732,2_2,532885.8575,181726.3924,3,2
3734,5_2,533614.5732,181149.4799,2,2
3736,3_2,531580.1286,179759.8294,4,2
3737,1_2,534057.0635,179278.9858,2,2
3738,1_2,533270.7875,179333.4943,2,2
3739,1_2,532983.1006,179317.986,2,2
3740,6_2,532353.726,179960.4501,3,2
3741,4_2,532341.9352,181704.061,1,2
3742,4_2,532032.0683,181756.8022,1,2
3743,1_2,533906.004,179209.1885,2,2
3744,3_2,531213.9155,179406.1688,4,2
3745,7_2,531977.0031,180024.0831,4,2
3747,1_2,533801.5452,179919.5924,2,2
3748,6_2,532470.8569,179580.3171,3,2
3749,7_2,532063.6189,180190.7866,4,2
3751,4_2,532133.819,182000.0497,1,2
3752,6_2,532956.9026,180081.9695,3,2
3753,1_2,533387.1775,179328.8348,2,2
3754,3_2,530682.5925,179622.5722,4,2
3755,0_2,531222.9128,180853.299,1,2
3756,4_2,531919.7059,181256.5866,1,2
3760,4_2,532441.1329,181763.4977,1,2
3761,0_2,531429.6576,181218.3881,1,2
3762,2_2,533699.3404,181789.7109,3,2
3763,0_2,531569.6528,181440.9981,1,2
3764,6_2,532100.7632,179835.1095,3,2
3765,0_2,531563.53,181592.0375,1,2
3766,0_2,531597.6804,181033.7845,1,2
3767,3_2,531752.5643,179567.7867,4,2
3768,0_2,531500.3186,181799.8383,1,2
3769,6_2,532647.5797,180220.3906,3,2
3770,0_2,531490.0612,181282.6159,1,2
3771,7_2,531619.7561,180420.2011,4,2
3772,4_2,532016.0266,180970.2649,1,2
3773,0_2,531118.5045,180986.81,1,2
3774,3_2,531303.6925,179705.8607,4,2
3776,6_2,532440.6145,180215.9474,3,2
3777,4_2,532737.9052,181427.3141,1,2
3778,7_2,531723.0876,180343.5782,4,2
3779,2_2,533572.862,181567.1495,3,2
3781,7_2,531442.7306,180059.2901,4,2
3782,4_2,531800.7428,180970.8463,1,2
3783,4_2,532731.806,180732.1827,1,2
3784,6_2,532486.65,179415.5963,3,2
3785,7_2,531363.0965,179962.4901,4,2
3787,1_2,533966.3291,179587.9007,2,2
3788,3_2,531031.287,179287.7788,4,2
3789,6_2,532291.7185,179858.1902,3,2
3790,3_2,530830.123,179394.1741,4,2
3792,5_2,533925.5532,180587.4552,2,2
3793,5_2,533399.7098,180628.714,2,2
3794,5_2,533882.5098,180483.6913,2,2
3795,3_2,531684.9528,179332.5105,4,2
3796,2_2,533690.6044,181668.6686,3,2
3797,4_2,532718.0969,180834.9085,1,2
3798,5_2,534091.1495,181055.9422,2,2
3799,1_2,534044.976,179493.6813,2,2
3800,1_2,533323.0084,179232.6586,2,2
3801,7_2,532202.5127,180486.9362,4,2
3802,0_2,530665.219,181135.742,1,2
3803,3_2,531775.9908,179365.368,4,2
3804,5_2,533686.3509,180502.1115,2,2
3805,3_2,531300.5466,179487.1572,4,2
3806,6_2,532802.6376,179312.5001,3,2
3807,0_2,531659.2836,181410.9137,1,2
3808,2_2,532884.5707,181729.7596,3,2
3809,2_2,533853.6317,181427.0544,3,2
3810,4_2,532400.7454,181108.5915,1,2
3811,3_2,531259.4508,179986.9144,4,2
3812,1_2,533215.433,179913.8207,2,2
3813,2_2,533311.164,181839.7733,3,2
3814,4_2,532251.4901,181088.643,1,2
3815,4_2,532001.0955,181040.114,1,2
3816,1_2,533007.0345,179840.2602,2,2
3817,7_2,531830.7854,180365.2943,4,2
3818,7_2,531791.9093,179686.5745,4,2
3819,5_2,533186.404,180907.7733,2,2
3820,4_2,532008.7498,181917.0805,1,2
3821,2_2,533655.7597,181670.2157,3,2
3822,7_2,531913.9787,180223.2647,4,2
3823,7_2,531946.2201,180437.1147,4,2
3824,3_2,530979.5531,179667.4149,4,2
3825,5_2,533262.5676,181033.4412,2,2
3827,2_2,533050.0684,181923.9485,3,2
3828,3_2,530831.874,179832.8139,4,2
3829,4_2,531861.2277,181831.3284,1,2
3830,6_2,532691.0759,179241.5632,3,2
3831,1_2,533228.6515,179788.7517,2,2
3832,5_2,533355.3867,181100.8475,2,2
3833,5_2,532847.978,180740.9521,2,2
3834,3_2,530686.4048,179686.7023,4,2
3835,1_2,533140.6955,179490.1885,2,2
3836,0_2,531491.8227,181211.8266,1,2
3837,4_2,532513.0609,180844.3959,1,2
3838,0_2,530651.8953,181010.4113,1,2
3839,0_2,530884.7252,181975.7421,1,2
3840,4_2,532801.6741,181536.3772,1,2
3841,2_2,533466.2823,182001.2915,3,2
3842,4_2,532450.7946,181986.9925,1,2
3843,4_2,532605.6844,181356.0128,1,2
3845,4_2,532583.7477,181690.4117,1,2
3846,3_2,531245.2881,179199.4669,4,2
3847,0_2,531313.2237,181670.9481,1,2
3848,7_2,531756.9735,180017.9156,4,2
3849,0_2,531051.9545,180875.7249,1,2
3850,4_2,532244.996,181642.2153,1,2
3851,2_2,533039.5736,181440.4874,3,2
3852,4_2,532758.3938,181937.4566,1,2
3853,6_2,532760.0248,179870.5181,3,2
3854,4_2,532240.9663,181440.291,1,2
3855,2_2,533921.5085,181350.9125,3,2
3856,1_2,532984.4259,179506.5797,2,2
3857,5_2,533536.4033,181031.1438,2,2
3858,0_2,530778.6899,181571.3705,1,2
3859,2_2,533205.7818,181369.7138,3,2
3860,3_2,531262.2883,179930.3349,4,2
3861,4_2,532426.436,181285.924,1,2
3862,1_2,533580.2085,179524.0186,2,2
3863,1_2,533218.6228,179584.4887,2,2
3865,0_2,531095.1417,181338.8157,1,2
3866,7_2,531517.0841,180046.1445,4,2
3867,1_2,533840.4931,179847.0642,2,2
3868,5_2,534040.6096,180507.2601,2,2
3869,1_2,533520.9752,179590.4289,2,2
3870,2_2,532943.1149,181706.9947,3,2
3871,0_2,530904.2856,181191.5429,1,2
3872,7_2,531051.5543,180181.1315,4,2
3873,3_2,531154.8204,179633.1616,4,2
3874,5_2,533091.2984,180812.2818,2,2
3875,3_2,531606.4666,179624.7934,4,2
3876,3_2,531088.9471,179276.6848,4,2
3877,4_2,532489.5227,180793.8034,1,2
3878,5_2,533257.8464,181000.3516,2,2
3879,7_2,531345.1836,180413.046,4,2
3881,1_2,532961.9142,179266.6911,2,2
3883,0_2,531025.4415,181186.9895,1,2
3884,7_2,531852.7234,180135.1388,4,2
3885,0_2,531300.4164,181932.0077,1,2
3886,7_2,531886.6315,180395.1749,4,2
3887,7_2,531850.0733,180129.8826,4,2
3888,1_2,533366.8472,179805.7869,2,2
3889,6_2,532894.231,179388.3487,3,2
3890,3_2,531431.5645,179805.8366,4,2
3891,2_2,533873.6104,181328.3923,3,2
3892,0_2,530812.7058,181892.345,1,2
3893,3_2,531345.8334,179926.2892,4,2
3894,4_2,532630.2262,181837.2722,1,2
3895,6_2,532073.5697,179933.3518,3,2
3896,0_2,531191.93,181323.4729,1,2
3897,7_2,531922.7109,179902.6361,4,2
3899,1_2,533659.9729,180001.2494,2,2
3900,1_2,533602.1213,180061.8947,2,2
3901,4_2,532566.4811,181051.0635,1,2
3903,0_2,531309.1157,181557.8761,1,2
3904,5_2,532949.8496,180767.4573,2,2
3905,5_2,533535.1974,181231.7111,2,2
3906,4_2,532413.7039,181580.6075,1,2
3907,1_2,533985.5694,179267.242,2,2
3908,6_2,531870.138,179275.1774,3,2
3909,5_2,533575.219,181033.3813,2,2
3910,7_2,531710.8518,180134.9678,4,2
3911,1_2,533093.3891,179342.379,2,2
3913,4_2,532162.5025,181664.1285,1,2
3914,7_2,531045.949,180362.9973,4,2
3915,0_2,531485.8537,181538.8695,1,2
3916,7_2,531962.7121,180469.7711,4,2
3917,3_2,531527.9439,179707.6381,4,2
3918,6_2,532923.8906,179598.1871,3,2
3919,1_2,533114.4421,179528.4919,2,2
3920,4_2,532455.0184,181163.3709,1,2
3922,7_2,532016.6739,180026.4853,4,2
3923,1_2,533146.9577,180094.1794,2,2
3924,3_2,530729.017,179429.9987,4,2
3925,0_2,531655.0641,181210.2804,1,2
3926,4_2,532156.8793,180929.6878,1,2
3927,2_2,533765.555,181726.365,3,2
3928,6_2,531962.8412,179356.9955,3,2
3929,6_2,532751.8887,180320,3,2
3930,5_2,534024.8841,181214.0591,2,2
3931,7_2,531178.9038,180061.8515,4,2
3932,2_2,533754.7305,181734.659,3,2
3933,0_2,531141.6488,181044.3222,1,2
3934,2_2,533569.74,181907.814,3,2
3935,2_2,533181.4089,181516.7262,3,2
3936,3_2,531290.7703,179592.2376,4,2
3937,0_2,531035.4081,181624.4796,1,2
3938,2_2,533595.2298,181745.2637,3,2
3939,6_2,532758.5887,180263.9624,3,2
3940,4_2,531828.8474,181910.0615,1,2
3941,2_2,533274.2388,181548.1707,3,2
3942,0_2,531710.3737,182004.4922,1,2
3943,0_2,531596.1425,181186.0047,1,2
3944,4_2,532071.7957,181608.8386,1,2
3945,5_2,533262.0512,180865.9772,2,2
3946,3_2,531086.5166,179453.2825,4,2
3947,4_2,532250.3504,181967.8633,1,2
3948,1_2,533764.2346,179513.0247,2,2
3949,2_2,533684.494,181773.9538,3,2
3950,7_2,531039.6517,180198.7795,4,2
3952,2_2,533636.8389,181853.6167,3,2
3953,5_2,533887.1206,180856.9172,2,2
3955,0_2,531290.2465,181579.0521,1,2
3956,1_2,533798.5522,179897.8406,2,2
3957,0_2,531531.8366,180986.9072,1,2
3960,3_2,531215.7863,179996.5452,4,2
3961,0_2,531408.3072,181793.8781,1,2
3962,0_2,530793.6582,181074.7634,1,2
3963,6_2,532193.7415,179580.0858,3,2
3964,3_2,531555.6818,179645.835,4,2
3965,1_2,533059.5722,179779.9213,2,2
3966,5_2,533720.1315,180446.0969,2,2
3967,3_2,530879.2358,179498.5683,4,2
3968,1_2,533086.3359,179563.7925,2,2
3969,0_2,530723.6199,180832.2083,1,2
3970,7_2,531724.8,180236.9847,4,2
3971,6_2,532383.4165,179540.6317,3,2
3972,3_2,531614.2405,179713.4196,4,2
3973,2_2,533306.8818,181559.8675,3,2
3974,6_2,532682.9346,179282.5974,3,2
3975,7_2,532024.1995,180213.0987,4,2
3976,0_2,531058.7361,181742.0663,1,2
3977,1_2,533489.4483,179839.9905,2,2
3978,2_2,533221.5033,181949.3382,3,2
3979,1_2,533480.4672,179693.3123,2,2
3980,6_2,532314.5704,179568.6304,3,2
3981,4_2,532271.9849,180857.5555,1,2
3982,4_2,532362.8083,181965.3236,1,2
3983,5_2,533437.9908,180850.3566,2,2
3984,2_2,533633.1229,181859.7164,3,2
3985,2_2,533639.0746,181685.3727,3,2
3988,2_2,533097.7542,181771.6086,3,2
3989,2_2,533399.2993,181830.1439,3,2
3990,1_2,533388.9129,179701.5241,2,2
3991,7_2,530874.099,180352.0518,4,2
3992,4_2,532417.1315,181923.8931,1,2
3993,0_2,531073.5421,181281.7103,1,2
3994,6_2,532290.364,179891.2848,3,2
3995,6_2,532197.09,179239.0845,3,2
3996,4_2,532776.8868,181758.8921,1,2
3997,6_2,532505.2811,179568.5971,3,2
3998,1_2,533635.9642,179725.376,2,2
3999,5_2,533860.2974,180504.5964,2,2
4002,7_2,531359.7767,180159.8769,4,2
4003,0_2,530865.1992,181310.2748,1,2
4005,7_2,531437.6492,180343.0035,4,2
4006,0_2,531746.3422,181350.5201,1,2
4008,5_2,533487.406,180936.8107,2,2
4009,0_2,531465.5215,180941.1845,1,2
4010,5_2,533037.9757,180631.907,2,2
4011,3_2,530657.6243,179646.4983,4,2
4013,1_2,533305.5675,179729.9547,2,2
4014,4_2,532374.5231,181202.6982,1,2
4015,0_2,531441.0467,180990.0538,1,2
4016,3_2,530976.0211,179469.0982,4,2
4017,3_2,531597.4741,179504.3822,4,2
4018,4_2,532510.1121,181440.94,1,2
4019,2_2,533893.565,181982.1337,3,2
4020,5_2,533837.6187,180615.5251,2,2
4021,1_2,533300.0329,179977.5561,2,2
4022,3_2,531641.5106,179291.476,4,2
4023,1_2,533137.3742,179972.2925,2,2
4024,0_2,531528.4819,181524.0823,1,2
4025,4_2,531862.4429,181762.0447,1,2
4026,4_2,532668.2206,181402.2371,1,2
4027,4_2,532331.1037,181800.6734,1,2
4028,0_2,531115.4297,181353.585,1,2
4029,5_2,533604.3913,181158.4519,2,2
4030,7_2,531590.8987,179921.4038,4,2
4031,5_2,533998.6995,180661.7064,2,2
4033,6_2,532586.4897,179919.799,3,2
4034,5_2,533517.505,180536.3374,2,2
4035,3_2,530741.9259,179583.6413,4,2
4036,6_2,532405.8804,179329.7413,3,2
4037,0_2,531069.8354,181807.3474,1,2
4039,1_2,533083.4981,179640.8824,2,2
4040,5_2,534048.5962,180375.8355,2,2
4041,1_2,533061.6652,179993.9491,2,2
4042,1_2,533664.5273,179301.864,2,2
4043,1_2,533751.3194,179728.1465,2,2
4044,1_2,533331.9271,179740.986,2,2
4045,0_2,530996.2111,181837.7662,1,2
4046,4_2,532559.8074,181461.6696,1,2
4048,0_2,531538.65,181934.3373,1,2
4049,6_2,532155.2611,180169.4769,3,2
4050,5_2,533010.8903,181065.7057,2,2
4051,3_2,531741.4423,179487.9073,4,2
4052,3_2,530750.5268,179490.9799,4,2
4053,4_2,532839.9306,181360.0212,1,2
4054,7_2,530942.5271,180283.8195,4,2
4055,2_2,533605.0278,181851.7953,3,2
4056,7_2,531681.1646,180065.5868,4,2
4057,1_2,533074.7827,180213.1788,2,2
4058,3_2,530714.1431,179511.7604,4,2
4059,6_2,532033.0799,179650.5138,3,2
4061,5_2,533312.1343,181050.0093,2,2
4063,1_2,533107.6747,179532.0488,2,2
4064,1_2,533378.2671,179639.7984,2,2
4065,0_2,531097.1503,181891.1041,1,2
4066,0_2,531493.4901,181374.6239,1,2
4067,4_2,531767.4148,181192.3509,1,2
4068,4_2,532552.6787,181322.9431,1,2
4070,4_2,532323.4431,181032.5984,1,2
4073,5_2,533469.927,180919.6549,2,2
4074,7_2,531693.6167,180113.7123,4,2
4075,2_2,533560.1962,181912.0628,3,2
4076,5_2,533257.027,180947.5678,2,2
4077,4_2,531842.6255,181497.988,1,2
4080,2_2,533132.5035,181502.3507,3,2
4081,5_2,533710.7397,180854.907,2,2
4082,2_2,533403.4661,181313.6397,3,2
4083,5_2,533961.41,181149.46,2,2
4085,0_2,530711.4244,181428.5838,1,2
4086,5_2,534044.4838,180548.6528,2,2
4087,1_2,533039.4125,179554.038,2,2
4089,5_2,533821.2368,180459.5567,2,2
4090,4_2,532333.5353,181895.3044,1,2
4091,1_2,532980.8524,179706.514,2,2
4092,3_2,531285.5184,179322.3221,4,2
4093,0_2,531327.655,181251.9511,1,2
4094,4_2,532460.9169,181341.2562,1,2
4096,6_2,532408.184,180401.2777,3,2
4097,3_2,531263.2531,179431.2247,4,2
4098,1_2,533216.99,179442.0293,2,2
4099,7_2,531794.0929,179689.1911,4,2
4100,0_2,530681.9218,181880.8914,1,2
4102,2_2,532969.9653,181905.3133,3,2
4103,6_2,532630.0826,179925.0128,3,2
4104,4_2,532625.9716,180966.8134,1,2
4105,5_2,534030.5908,180851.6044,2,2
4106,4_2,532088.598,181339.4027,1,2
4107,6_2,532340.0787,180457.6052,3,2
4109,3_2,530838.6373,179500.5581,4,2
4112,5_2,532980.304,180826.4148,2,2
4113,7_2,531764.7268,179741.8932,4,2
4114,4_2,532567.6061,180945.7682,1,2
4115,2_2,533690.5004,181713.4,3,2
4116,5_2,532990.2279,180896.0599,2,2
4117,0_2,531420.907,181674.5905,1,2
4118,7_2,531099.7847,180482.5903,4,2
4119,4_2,532115.0034,181433.1236,1,2
4121,4_2,532392.0552,180779.5414,1,2
4122,0_2,531175.3927,181337.5297,1,2
4123,1_2,533240.4279,179267.8323,2,2
4125,3_2,531357.6318,179412.9774,4,2
4126,1_2,534088.2326,179760.2309,2,2
4127,6_2,532071.8546,179449.8677,3,2
4128,2_2,534070.1671,181946.9437,3,2
4129,4_2,532340.2904,181951.7984,1,2
4130,2_2,533705.6671,181556.8753,3,2
4131,4_2,532074.3113,181569.6197,1,2
4132,4_2,532076.4114,180942.7003,1,2
4134,1_2,534022.2811,179334.7609,2,2
4135,3_2,531661.7559,179374.8523,4,2
4136,6_2,532704.7685,179364.3592,3,2
4137,3_2,530687.3852,179686.0994,4,2
4138,2_2,532897.0602,181622.7993,3,2
4139,6_2,532262.4097,179518.9502,3,2
4140,5_2,533759.4591,180615.8029,2,2
4141,6_2,532282.6019,179491.9674,3,2
4142,6_2,532182.9408,179640.2721,3,2
4143,3_2,531314.0733,179940.5143,4,2
4144,6_2,532705.6215,179582.7857,3,2
4145,7_2,531937.9526,180418.2806,4,2
4146,2_2,533955.1197,181831.4119,3,2
4147,0_2,530773.5869,181458.1561,1,2
4148,7_2,531941.3596,180286.869,4,2
4149,6_2,532273.7144,179561.5745,3,2
4150,7_2,532130.4878,180504.4064,4,2
4151,4_2,532241.2436,181379.7344,1,2
4153,3_2,531731.9989,179443.818,4,2
4154,3_2,531385.1778,179700.1027,4,2
4156,6_2,532371.2574,180296.7467,3,2
4158,7_2,531150.5232,180101.2277,4,2
4159,2_2,533218.3078,181871.2679,3,2
4160,0_2,530954.6652,181234.7082,1,2
4161,6_2,532807.8826,179664.7921,3,2
4162,5_2,533848.8964,180821.9137,2,2
4163,3_2,531520.3318,179374.1076,4,2
4164,0_2,530700.0735,181418.6409,1,2
4165,5_2,533947.1798,180932.8489,2,2
4166,0_2,530902.5053,180866.0414,1,2
4167,1_2,533856.2109,179976.0542,2,2
4169,3_2,530691.2367,179833.8467,4,2
4170,5_2,533353.4431,180649.7315,2,2
4171,6_2,532340.0842,179933.2762,3,2
4172,5_2,534026.1595,181057.9421,2,2
4173,4_2,532609.014,180745.5208,1,2
4174,5_2,533553.6508,180830.3754,2,2
4175,1_2,533290.6511,179866.1463,2,2
4176,1_2,533593.4736,179691.2625,2,2
4177,4_2,532138.2002,181573.095,1,2
4178,5_2,533266.0583,181061.0913,2,2
4179,6_2,532390.6888,179891.2503,3,2
4180,1_2,533364.6554,179906.719,2,2
4181,6_2,532761.6739,179594.5774,3,2
4182,6_2,532626.0296,180239.562,3,2
4183,7_2,531723.311,180468.9633,4,2
4184,1_2,533353.0324,179741.6847,2,2
4185,1_2,533903.0718,179369.6628,2,2
4186,2_2,533158.8791,181618.356,3,2
4189,6_2,532375.9757,180189.8295,3,2
4192,6_2,532625.4688,179349.8113,3,2
4193,0_2,531303.1899,181648.7375,1,2
4195,3_2,531131.2628,179996.0482,4,2
4196,2_2,532941.1632,181824.92,3,2
4197,3_2,531087.5102,180020.0855,4,2
4198,3_2,531008.3958,179297.4909,4,2
4199,0_2,531072.1529,181784.0386,1,2
4200,6_2,532379.6592,180223.6899,3,2
4201,0_2,531291.7498,181942.8668,1,2
4202,2_2,533821.2181,181499.6902,3,2
4203,5_2,533982.9714,180812.7735,2,2
4204,0_2,531449.866,180994.4391,1,2
4206,1_2,533573.8397,179310.0156,2,2
4207,4_2,532043.7805,181799.1137,1,2
4208,1_2,533073.7569,179467.1461,2,2
4209,0_2,531412.6965,181832.58,1,2
4210,2_2,533554.7955,181309.1046,3,2
4211,6_2,532842.4842,179775.9641,3,2
4213,6_2,532786.9611,179710.7773,3,2
4214,0_2,531159.0624,181123.7003,1,2
4215,4_2,532531.0579,180854.1461,1,2
4216,0_2,531361.0584,181169.0476,1,2
4217,3_2,530664.1043,179473.8903,4,2
4218,4_2,532687.2155,181972.5599,1,2
